X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
R2BI%,DP%,0.17343,0.17306654,0.031610005,0.16741,5.0,0.019064648
D_BPF,Batted Balls,0.1734,0.17180386,0.015899997,0.16502,5.0,0.039951608
R1,PA_C,0.1734,0.17339288,0.09168,0.16558,5.0,-0.0026676208
R1,G_C,0.1734,0.17247137,0.09609,0.16558,5.0,-0.030473247
BBr,AVG,0.17338,0.17258742,0.045420006,0.16395,5.0,-0.028152877
G_3B,SALARY,0.17337,0.16324094,0.05573,0.1648,5.0,0.10064325
PB,2B,0.17336,0.092388414,0.10249001,0.16837,5.0,0.28455508
OBP,WP,0.17336,0.09330265,0.09144001,0.16658,5.0,0.28294408
LEADOFFR,TOB,0.17336,0.17280225,0.023970008,0.1634,5.0,0.023616845
SH,1B,0.17335,0.15659094,0.12541,0.16724,5.0,0.12945683
LEADOFFR,FB,0.17334,0.17314333,0.039469987,0.16407,5.0,-0.0140238935
G_3B,H,0.17333,0.1561319,0.040610004,0.16807,5.0,0.1311415
SHR,OBP,0.1733,0.117196366,0.01879,0.1665,5.0,-0.23686206
FB%,PA_LF,0.1733,0.15590632,0.048260003,0.16608,5.0,0.13188511
LD%,POP,0.17327,0.173157,0.076239996,0.16539,5.0,-0.010629594
HBPR,Record_ID#,0.17325,0.17314197,0.013109997,0.16363,5.0,-0.010394237
FC,Record_ID#,0.17323,0.17143796,0.14859001,0.16225,5.0,0.04233253
D_NETDP,G_LF,0.1732,0.15763244,0.094629996,0.1638,5.0,-0.12477001
D_RARP,PA_2B,0.17318,0.15731709,0.027970005,0.16906,5.0,0.12594807
NSOR,POS,0.17317,0.16064806,0.07323,0.16379,5.0,-0.11190143
END_GAMER,SFR,0.17317,0.167913,0.0052900016,0.16416,5.0,0.072505094
PA_RF,TB,0.17316,0.12077387,0.04085,0.17054,5.0,0.22888018
PA_3B,BALLS,0.17315,0.14617012,0.045339994,0.16552,5.0,0.16425551
D_NETDP,IBBR,0.17315,0.17096049,0.02911,0.1625,5.0,-0.046792246
R1,SB%,0.17311,0.11952692,0.02263999,0.16487,5.0,0.23148017
SFR,HRr,0.17309,0.16107747,0.019100003,0.16468,5.0,0.10960166
OUTR,G_3B,0.17306,0.16773088,0.0551,0.16357,5.0,-0.07300084
D_ISO,Record_ID#,0.17302,0.1711152,0.045180008,0.16227,5.0,-0.043643974
D_MLV,POS,0.173,0.17205277,0.09836999,0.16245,5.0,0.03077692
LEADOFFR,H,0.17299,0.17214198,0.054349996,0.16323,5.0,0.029120537
HRr,G_3B,0.17298,0.15106863,0.04333,0.1632,5.0,0.1480249
OBI,G_2B,0.17298,0.16866326,0.0529,0.16844,5.0,0.06570185
PICKOFF,DP%,0.17297,0.15707332,0.120009996,0.16532,5.0,-0.12608202
R3,GB%,0.17297,0.11175443,0.023100004,0.16521,5.0,-0.2474178
R2BI%,BBr,0.17295,0.16495183,0.020909995,0.16316,5.0,-0.08943252
ROEr,SALARY,0.17293,0.15460204,0.010230005,0.16357,5.0,-0.1353808
PA_1B,BALLS,0.17292,0.08583991,0.028900005,0.16669,5.0,0.29509336
G_LF,SALARY,0.17291,0.17007364,0.030640006,0.16421,5.0,0.053257506
R2BI%,LD%,0.17291,0.085846715,0.014770001,0.16661,5.0,0.2950649
ROB,PA_C,0.1729,0.17287965,0.0952,0.16459,5.0,0.004511806
ROB,G_C,0.1729,0.17234606,0.09185001,0.16459,5.0,-0.023536079
POP%,SFR,0.17289,0.171907,0.033269987,0.16626,5.0,0.031352945
D_MLV,PA_C,0.17287,0.16206932,0.037219994,0.16411,5.0,-0.1039263
D_MLV,G_C,0.17287,0.15723714,0.048279993,0.16411,5.0,-0.1250314
R2,PA_CF,0.17285,0.14956458,0.05099,0.16837,5.0,0.15259561
D_BPF,TB,0.17284,0.16989553,0.03317,0.16349,5.0,0.054263007
END_GAMER,B1R,0.1728,0.1626442,0.0097,0.16246,5.0,-0.10077607
B1R,PA_DH,0.17279,0.15439217,0.023760006,0.16481,5.0,-0.13563861
B1R,G_DH,0.17279,0.15384439,0.06943001,0.16481,5.0,-0.13764308
R3,SO/BB,0.17278,0.12862614,0.043970004,0.16714,5.0,-0.21012822
LEADOFFR,HRr,0.17277,0.16163714,0.016299997,0.16454,5.0,-0.10551233
ROEr,FC,0.17275,0.17274247,0.14525,0.16473,5.0,0.0027430987
SHR,ABR,0.17274,0.17151538,0.025729999,0.16306,5.0,-0.034994587
OBI%,BBr,0.17273,0.17193718,0.06375,0.16171,5.0,-0.028157057
FB%,ROEr,0.17271,0.11925463,0.017219998,0.1648,5.0,-0.23120418
PA_C,AB,0.17268,0.17171684,0.07642001,0.1695,5.0,-0.031034889
D_EqA,SOr,0.17268,0.16322526,0.02047,0.16531,5.0,-0.09723552
D_BPF,END_GAMER,0.17266,0.16531046,0.020630002,0.16222,5.0,-0.08572944
PB,SALARY,0.17264,0.15658355,0.13883999,0.16497,5.0,0.12671404
D_BPF,PICKOFF,0.17264,0.1712296,0.14016,0.16502,5.0,0.037555255
D_NETDP,HBP,0.17259,0.17015961,0.10515,0.16389,5.0,-0.049298972
DP%,END_GAMER,0.17258,0.17120658,0.022010002,0.16339,5.0,0.03705969
GB%,DP,0.17258,0.17180738,0.098500006,0.16542,5.0,-0.027796166
IBBR,PA_PH,0.17255,0.16378917,0.06296999,0.16539,5.0,-0.09359931
IBBR,G_PH,0.17255,0.1639538,0.06296999,0.16539,5.0,-0.09271564
ROEr,BK,0.17253,0.17249708,0.15427,0.16345,5.0,-0.005737898
ROEr,IBBR,0.1725,0.13438687,0.026689999,0.16381,5.0,-0.19522586
D_NETDP,G_3B,0.1725,0.17099641,0.05038,0.16459,5.0,-0.038776144
PA_1B,RBI,0.17249,0.02301699,0.038729995,0.16651,5.0,0.3866174
SHR,Record_ID#,0.17249,0.17107339,0.042399995,0.1638,5.0,0.03763785
ABR,FC,0.17248,0.16889673,0.13072,0.16422,5.0,0.059860405
D_MLVr,PA_LF,0.17247,0.13436007,0.048999995,0.16603,5.0,0.19521765
RBIR,PB,0.17246,0.13593033,0.13100001,0.16314,5.0,0.19112736
B2R,IBBR,0.17245,0.16138598,0.016150001,0.16418,5.0,0.105185695
PA%,G_PR,0.17245,0.09091144,0.065280005,0.16839,5.0,-0.28554958
R3BI%,HRr,0.17245,0.16862799,0.034830004,0.1639,5.0,-0.061822474
G_PR,PA_CF,0.1724,0.17090826,0.06387,0.16746,5.0,0.03862297
RBIR,FC,0.1724,0.15517035,0.12966,0.16324,5.0,0.13126174
G_1B,OUT,0.17235,0.1232979,0.03724,0.16343,5.0,0.2214771
PA_3B,Batted Balls,0.17234,0.1481737,0.03803,0.1632,5.0,0.15545516
PA_3B,LD,0.17233,0.1373573,0.06721,0.16745,5.0,0.18700993
D_PMLV,PA_1B,0.17229,0.15773284,0.04647,0.16506,5.0,0.120653
D_EqA,SB%,0.17229,0.06806227,0.05167,0.16511,5.0,0.3228432
PA%,PA_1B,0.17228,0.10747003,0.03605,0.16627,5.0,0.25457802
D_RPMLV,PA_RF,0.17227,0.16193517,0.046770006,0.16266,5.0,0.10166041
D_RPMLV,G_RF,0.17227,0.16524914,0.0742,0.16266,5.0,0.08379053
3B,POS,0.17224,0.15408699,0.07108001,0.17224,4.321928,0.13473313
BBr,PA_3B,0.17222,0.17157358,0.07452001,0.16432,5.0,0.02542479
R3BI%,END_GAMER,0.17219,0.16861875,0.01001,0.1632,5.0,-0.05975987
AVG,PB,0.17218,0.16065343,0.14744,0.1659,5.0,0.107361846
D_BPF,LEADOFFR,0.17217,0.17202006,0.014680006,0.16233,5.0,0.012244751
G_2B,2B,0.17216,0.13525483,0.05861,0.16726,5.0,0.19210719
HBPR,IBB,0.17216,0.17162591,0.111,0.16433,5.0,-0.023110343
LD%,BBr,0.17216,0.16614762,0.045770004,0.16229,5.0,0.077539526
R,G_SS,0.17216,0.15156448,0.05482,0.17213,5.0,0.14351141
HBPR,OBP,0.17214,0.15943432,0.056730002,0.16306,5.0,0.11271947
LEADOFFR,PA_3B,0.17214,0.15839197,0.028820008,0.16167,5.0,-0.117252015
R2,PA_3B,0.17214,0.13515738,0.021619998,0.16566,5.0,0.19230865
PA_3B,UBB,0.1721,0.15333119,0.062090002,0.16863,5.0,0.1369993
PA_2B,SIT_DP,0.17209,0.15994419,0.0291,0.16882,5.0,0.11020797
HBPR,PA_1B,0.17209,0.17186886,0.05472999,0.16397,5.0,0.0148707
SOr,G_1B,0.17207,0.17147598,0.09997,0.16285,5.0,0.024372578
PA%,PA_C,0.17207,0.17093304,0.105780005,0.172,5.0,-0.03371878
PA_1B,OUT,0.17204,0.1161534,0.04049,0.16603,5.0,0.23640348
R2,PA_1B,0.17204,0.06801424,0.028410003,0.16603,5.0,0.32253024
AVG,HBP,0.17202,0.13078712,0.07145,0.16676,5.0,0.20305882
LEADOFFR,G_3B,0.17201,0.15881465,0.061880007,0.16212,5.0,-0.11487104
R3,PA_1B,0.17201,0.07505972,0.034959994,0.16577,5.0,0.3113684
D_EqR,POS,0.172,0.17151664,0.042510003,0.16078,5.0,0.021985631
D_OUTS_EQ,PA_1B,0.17199,0.11969498,0.03903,0.16598,5.0,0.22868106
PITCHES,SH,0.17196,0.17193942,0.118489996,0.16257,5.0,-0.0045371377
SFR,IBB,0.17194,0.16538455,0.1074,0.16299,5.0,0.08096571
D_MLV,PA_CF,0.17193,0.17023245,0.059630007,0.16476,5.0,0.041201413
PA_C,H,0.17192,0.17022987,0.08504,0.17008,5.0,-0.041111223
PA_LF,WP,0.17192,0.16011135,0.10914,0.16638,5.0,0.10866761
G_C,H,0.17192,0.16662988,0.06129,0.16474,5.0,-0.07273324
RUNR,PA_1B,0.17192,0.16476737,0.02956,0.16212,5.0,0.08457324
R1,PA_RF,0.17192,0.116430655,0.04517,0.16883,5.0,0.23556176
OUTR,ROEr,0.17191,0.16986774,0.03295,0.16319,5.0,0.045191363
D_VORPr,G_1B,0.17187,0.14756097,0.051269993,0.1598,5.0,0.15591352
PA_3B,TB,0.17186,0.13901168,0.049449995,0.16682,5.0,0.18124105
R1,PA_LF,0.17186,0.15169607,0.023989998,0.16489,5.0,0.14199974
R3,G_3B,0.17184,0.13296631,0.06790999,0.1669,5.0,0.19716412
OBI,PA_3B,0.17183,0.13606746,0.021330003,0.16553,5.0,0.18910985
D_NETDP,G_CF,0.17182,0.13771404,0.07968,0.16411,5.0,-0.18467797
G_RF,OUT,0.17181,0.1294967,0.061329998,0.16806,5.0,0.20570198
R3,G_2B,0.17175,0.16156234,0.0423,0.16895,5.0,0.100933895
G_1B,LD,0.17174,0.12684521,0.060299993,0.16696,5.0,0.21188389
G_SS,OUT,0.17174,0.13597746,0.07476,0.17174,4.807355,0.18910983
D_OUTS_EQ,PA_3B,0.17174,0.14430971,0.055169992,0.16672,5.0,0.16562088
Batted Balls,SH,0.17172,0.1631882,0.11943,0.16327,5.0,0.092367746
PA_RF,OUT,0.17172,0.122416325,0.060080003,0.16761,5.0,0.2220443
GB%,GIDP,0.17172,0.17135987,0.1,0.1643,5.0,-0.018977048
OUT,BK,0.17171,0.13937324,0.12581,0.16313,5.0,0.17982425
D_MLVr,PA_SS,0.17171,0.17165637,0.027250007,0.16476,5.0,-0.0073233396
B2R,SO/BB,0.1717,0.16977265,0.037650004,0.16422,5.0,-0.043901503
D_OUTS_EQ,G_SS,0.17169,0.13379285,0.06451,0.17169,4.807355,0.1946719
G_C,AB,0.17162,0.1680238,0.07009,0.16233,5.0,-0.059968382
HITR,PA_3B,0.17162,0.16482183,0.06217,0.1613,5.0,0.082451
R3BI%,G_LF,0.17158,0.17012247,0.044819996,0.16407,5.0,0.0381775
D_RPMLVr,ROEr,0.17157,0.14860024,0.027490005,0.16394,5.0,-0.15155782
SOr,TB,0.17156,0.16259046,0.025849998,0.1624,5.0,-0.094707675
R2BI%,HRr,0.17153,0.12947182,0.01831,0.16423,5.0,0.2050809
PA_PH,PA_2B,0.17151,0.17060955,0.03931001,0.16764,5.0,-0.030007433
GB%,OUTR,0.17148,0.14500675,0.039570004,0.1618,5.0,0.16270605
G_PR,POP,0.17144,0.13209048,0.077910006,0.16742,5.0,-0.19836713
R3_BI,LD%,0.17144,0.13471484,0.08003,0.16511,5.0,0.1916381
ABR,SALARY,0.17143,0.12837648,0.008409999,0.16243,5.0,-0.20749344
SLG,PA_LF,0.1714,0.12072294,0.036529996,0.16427,5.0,0.22511564
NSOR,SF,0.17139,0.15923679,0.13453999,0.16237,5.0,-0.110241555
PA_SS,TB,0.17135,0.15250489,0.07098,0.16959,5.0,0.13727747
END_GAMER,G_2B,0.17133,0.1710601,0.052710004,0.16153,5.0,0.01642881
SB,G_CF,0.17131,-0.010975808,0.018230006,0.16791,5.0,0.4269494
ROEr,HRr,0.1713,0.15275188,0.009570003,0.16279,5.0,-0.13619149
DP%,HR,0.17129,0.16560231,0.051369995,0.16292,5.0,-0.075416744
PA_3B,STRIKES,0.17128,0.14020546,0.033599995,0.16472,5.0,0.17627972
R2BI%,FB%,0.17127,0.12699091,0.03892,0.16564,5.0,0.21042597
UBBr,PA_RF,0.17126,0.16421905,0.05641,0.16153,5.0,0.0839104
UBBr,G_RF,0.17126,0.16371928,0.047250003,0.16153,5.0,0.08683733
HBPR,PA_CF,0.1712,0.17054258,0.045530006,0.16416,5.0,-0.025640285
OBI%,D_BPF,0.17119,0.17083068,0.034040004,0.16219,5.0,0.018955609
PA_2B,LEADOFF_PA,0.17113,0.12909454,0.021060001,0.16427,5.0,0.2050255
SOr,G_PR,0.17112,0.16920489,0.11006001,0.16133,5.0,-0.043762065
D_BPF,HR,0.17111,0.16921972,0.11264001,0.16216,5.0,0.04347742
D_EqA,PA_PH,0.17109,0.13789408,0.054780006,0.16501,5.0,-0.1821975
D_EqA,G_PH,0.17109,0.13781396,0.05437001,0.16501,5.0,-0.18241726
R2BI%,SALARY,0.17109,0.1539563,0.031190008,0.16154,5.0,0.13089584
GB,SH,0.17107,0.1238165,0.09949999,0.16443,5.0,0.21737869
D_NETDP,FC,0.17104,0.16289462,0.12731999,0.16372,5.0,0.090251766
D_NETDP,SHR,0.17104,0.15973362,0.027720004,0.16192,5.0,-0.106331445
HITR,HBP,0.17101,0.15156358,0.097610004,0.16363,5.0,0.13945043
PA_CF,LEADOFF_PA,0.171,0.08372761,0.026530005,0.16386,5.0,0.295419
FB%,OBP,0.17097,0.14231765,0.042960003,0.16215,5.0,0.16927004
D_OUTS_EQ,UBBr,0.17093,0.17044756,0.011180002,0.16253,5.0,0.021964557
GB%,G_1B,0.17091,0.14447238,0.039470002,0.16474,5.0,-0.16259652
LD%,RBI,0.17084,0.1338089,0.02865,0.16501,5.0,0.19243467
FB%,G_CF,0.17083,0.16758755,0.06474999,0.16465,5.0,-0.056942455
PA_RF,GIDP,0.17082,0.14977951,0.10361,0.16596,5.0,0.14505337
DP%,AB,0.17082,0.16805272,0.016040005,0.1613,5.0,0.052604873
PICKOFF,TBP,0.17079,0.14161682,0.12946,0.16272,5.0,0.1708016
OBI%,D_NETDP,0.17076,0.16977449,0.046150006,0.16192,5.0,-0.031393036
PA_LF,PA,0.17073,0.14215194,0.02708,0.16309,5.0,0.16905047
PA_3B,H,0.17072,0.14604993,0.047009997,0.16582,5.0,0.15706709
ROE,Record_ID#,0.17071,0.16653109,0.12273,0.16075,5.0,0.064644486
SOr,PA_1B,0.17071,0.17030776,0.055199996,0.15924,5.0,0.020056054
LEADOFFR,GB,0.17069,0.16668275,0.017810002,0.16189,5.0,0.06330285
HITR,IBB,0.17068,0.12647836,0.07912,0.16025,5.0,0.21024187
OUTR,PA_3B,0.17068,0.16214871,0.038750008,0.1612,5.0,-0.09236497
D_OUTS_EQ,PA_RF,0.17065,0.120651335,0.059720002,0.16756,5.0,0.22360381
OBI,DP%,0.17065,0.16879258,0.071380004,0.16276,5.0,0.04309798
R2BI%,BB,0.17065,0.15695678,0.071210004,0.16144,5.0,0.11701806
PA_DH,BALLS,0.17062,0.15409373,0.013949998,0.16107,5.0,0.12855451
G_DH,BALLS,0.17062,0.15821497,0.056609996,0.16107,5.0,0.11137783
SOr,SFR,0.1706,0.16988909,0.014019996,0.16248,5.0,-0.026662933
LD%,DP,0.1706,0.15108712,0.08428,0.16508,5.0,0.13968852
FB%,PA_CF,0.17059,0.16896525,0.05967,0.16387,5.0,-0.040308125
RBIR,PA_PH,0.17058,0.15059273,0.06977,0.1614,5.0,-0.14137636
RBIR,G_PH,0.17058,0.15054673,0.06977,0.1614,5.0,-0.14153896
D_PMLVr,SOr,0.17057,0.14995393,0.013080001,0.16101,5.0,-0.14358297
D_RAR,LEADOFFR,0.17057,0.17003134,0.0144799985,0.16051,5.0,0.023208963
R3BI%,OBP,0.17057,0.16386081,0.043579996,0.16208,5.0,0.08190962
G_1B,TOB,0.17056,0.09988414,0.044680007,0.16521,5.0,0.26584932
RBIR,Record_ID#,0.17054,0.17053203,0.02521,0.16113,5.0,0.0028246124
D_MLVr,G_CF,0.17054,0.16732624,0.054530002,0.1633,5.0,0.056690015
D_NETDP,PA_3B,0.17054,0.16939515,0.026639998,0.16263,5.0,-0.03383562
R3_BI,PA_1B,0.17054,0.05762276,0.047670007,0.16775,5.0,0.33603162
B3R,AVG,0.17053,0.13409257,0.036730006,0.16218,5.0,0.19088593
OBI%,WP,0.17053,0.08276751,0.071310006,0.16466,5.0,0.29624736
SB,DP%,0.17052,0.14517303,0.07083999,0.16389,5.0,-0.15920731
D_MLV,PA_LF,0.17052,0.11764044,0.027460001,0.16457,5.0,0.22995554
D_RAP,PA_C,0.17052,0.16898713,0.033710003,0.16348,5.0,0.039151896
D_RAP,G_C,0.17052,0.17018838,0.05742999,0.16348,5.0,0.018210232
D_EqR,PA_3B,0.17043,0.14093095,0.042860005,0.16291,5.0,0.17175288
R1_BI,PA_LF,0.17041,0.12747549,0.101100005,0.16444,5.0,0.20720647
SB,FB,0.17037,0.09301051,0.029979996,0.16552,5.0,0.27813575
R2BI%,SOr,0.17037,0.16049159,0.015500002,0.15926,5.0,-0.09939019
D_VORP,LEADOFFR,0.17036,0.16812721,0.029300004,0.16063,5.0,0.047252424
HITR,SO/BB,0.17035,0.15987329,0.03474,0.16075,5.0,-0.102355815
D_BPF,Record_ID#,0.17034,0.17022072,0.012829997,0.16102,5.0,-0.010921739
TBP,G_3B,0.17032,0.14893061,0.02678001,0.16108,5.0,0.14625116
G_LF,Batted Balls,0.1703,0.16018623,0.028439999,0.16329,5.0,0.10056729
B3R,G_LF,0.1703,0.15726449,0.04044,0.16164,5.0,0.11417322
HRr,PA_C,0.17029,0.16892412,0.051299997,0.1615,5.0,-0.03695761
HRr,G_C,0.17029,0.16847828,0.05941999,0.1615,5.0,-0.042564284
R3_BI,PICKOFF,0.17029,0.12520051,0.095359996,0.16716,5.0,0.21234283
RBIR,ROEr,0.17028,0.16068783,0.027929991,0.15919,5.0,-0.09793955
PA%,G_SS,0.17025,0.14065981,0.08981,0.17025,4.70044,0.17201798
TBP,PA_SS,0.17022,0.17001948,0.024389997,0.1617,5.0,-0.014160481
RBIR,PA_3B,0.17021,0.14576961,0.031680003,0.16196,5.0,0.15633424
LD%,LEADOFFR,0.17021,0.16582675,0.035909995,0.16045,5.0,-0.06620617
SOr,PA_3B,0.17019,0.17017244,0.033590004,0.16424,5.0,-0.004190995
LD%,UBBr,0.17019,0.16679324,0.034439996,0.16137,5.0,0.058281776
G_2B,POP,0.17017,0.16258664,0.094060004,0.1663,5.0,0.08708247
G_2B,PA_PH,0.17017,0.17010617,0.04586,0.1658,5.0,-0.007989015
OUTR,PA_LF,0.17017,0.14832616,0.040859997,0.16025,5.0,-0.14779659
D_MLV,POP%,0.17016,0.15516032,0.019949999,0.16216,5.0,-0.12247313
B3R,FC,0.17013,0.16875142,0.13256,0.16207,5.0,0.037129253
ABR,G_3B,0.17009,0.17006698,0.057760008,0.16093,5.0,-0.004798448
ROEr,B2R,0.17009,0.15994988,0.033470005,0.16041,5.0,-0.100698166
R,G_1B,0.17009,0.12452089,0.07502001,0.16484,5.0,0.21346924
FB%,HBP,0.17006,0.121936716,0.06384999,0.16095,5.0,0.21937019
D_OUTS_EQ,PA_C,0.17006,0.16931741,0.09218,0.17006,4.70044,-0.027250273
SHR,B2R,0.17005,0.13700634,0.014349997,0.15968,5.0,-0.18177913
G_1B,H,0.17004,0.1227263,0.05185,0.16466,5.0,0.21751712
B2R,Record_ID#,0.17004,0.17003872,0.023940004,0.15967,5.0,0.0011315534
G_3B,BALLS,0.17001,0.15088502,0.03165,0.16187,5.0,0.1382931
R3BI%,RUNR,0.17,0.16333503,0.02621001,0.16164,5.0,0.081639275
NSOR,SO/BB,0.16999,0.15684704,0.02305001,0.15948,5.0,-0.11464272
G_RF,BALLS,0.16996,0.12252279,0.061730005,0.16519,5.0,0.21780086
SB,B2R,0.16996,0.16943333,0.09674001,0.16011,5.0,0.022949591
ROEr,G_2B,0.16995,0.1631441,0.06491999,0.16237,5.0,0.082497835
SO,SH,0.16993,0.14877072,0.10065,0.16217,5.0,-0.1454623
RBIR,G_LF,0.16991,0.1450061,0.035799995,0.16058,5.0,0.15780966
PA_1B,IBB,0.16988,-0.018329263,0.04277,0.16395,5.0,0.43383092
LEADOFFR,IBB,0.16982,0.16412018,0.09512,0.1603,5.0,-0.07549713
G_RF,TB,0.16981,0.12501918,0.023689996,0.16015,5.0,0.21163842
D_BPF,SO/BB,0.16981,0.16980225,0.02476,0.16017,5.0,-0.0027842023
PA_LF,OUT,0.16979,0.1459802,0.02425,0.16061,5.0,0.15430428
R2_BI,HBP,0.16978,0.046723142,0.032639995,0.16826,5.0,0.3507946
SFR,B3R,0.16977,0.16644597,0.010820001,0.1614,5.0,-0.05765444
B2R,PA_C,0.16976,0.16710109,0.05211,0.15986,5.0,0.05156463
B2R,G_C,0.16976,0.16878028,0.08577,0.15986,5.0,0.031300448
G_2B,HR,0.16975,0.16876166,0.037890002,0.16464,5.0,-0.031438123
UBBr,PA_LF,0.16975,0.16418678,0.052770004,0.16029,5.0,0.074587025
ROEr,WP,0.16973,0.1657169,0.11500999,0.16373,5.0,-0.06334894
PA_ROB,G_SS,0.16969,0.16026215,0.05617,0.16764,5.0,0.097097084
R2_BI,G_1B,0.16966,0.06723511,0.06949,0.16614,5.0,0.32003888
G_SS,SIT_DP,0.16964,0.15553765,0.06257,0.16759,5.0,0.11875334
LD%,UBB,0.1696,0.14106362,0.02883999,0.16181,5.0,0.16892713
SOr,G_LF,0.16958,0.16661425,0.035050005,0.15971,5.0,0.054458655
GIDP,ROE,0.16956,0.023071676,0.05151,0.16869,5.0,0.38273793
R,PA_RF,0.16954,0.119720116,0.08704001,0.16591,5.0,0.22320369
PA_1B,SIT_DP,0.16951,0.06954804,0.05827,0.16597,5.0,0.31616762
G_SS,PA,0.1695,0.14019272,0.078839995,0.1695,4.70044,0.17119369
SH,G,0.16943,0.1673705,0.12504,0.16236,5.0,0.04538174
HRr,G_1B,0.1694,0.106146164,0.053699993,0.16128,5.0,0.25150317
SLG,PA_C,0.16938,0.16579053,0.048059992,0.16094,5.0,-0.059912197
SLG,G_C,0.16938,0.16253379,0.061669998,0.16094,5.0,-0.08274179
R3BI%,G_1B,0.16937,0.16583356,0.034840003,0.16121,5.0,0.05946796
HRr,PA_PH,0.16936,0.13067135,0.041539997,0.16128,5.0,-0.19669428
HRr,G_PH,0.16936,0.13079055,0.042730004,0.16128,5.0,-0.19639108
D_NETDP,D_BPF,0.16936,0.16893668,0.013130002,0.16105,5.0,-0.02057459
HBPR,G_LF,0.16933,0.16905491,0.03916,0.15887,5.0,-0.016586052
GB,BK,0.1693,0.15118435,0.124050006,0.16147,5.0,0.13459438
HRr,PA_3B,0.1693,0.14133725,0.019929998,0.15952,5.0,0.16722071
HBPR,BK,0.16929,0.16105533,0.14330001,0.16065,5.0,0.09074516
D_RARP,PA_LF,0.16928,0.13969147,0.028609999,0.16399,5.0,0.17201316
BBr,PA_SS,0.16927,0.15130451,0.065129995,0.16121,5.0,-0.13403536
RBIR,G_3B,0.16926,0.14916855,0.04655,0.1602,5.0,0.14174429
PA_ROB,PA_1B,0.16924,0.059695706,0.017870001,0.16589,5.0,0.33097476
R1,PA_1B,0.16924,0.055222288,0.016209997,0.16589,5.0,0.33766508
R3BI%,PA_LF,0.1692,0.16779584,0.04439,0.16106,5.0,0.03747216
D_PMLV,CS,0.16916,0.15111417,0.10812999,0.16056,5.0,0.13433479
UBBr,TBP,0.16912,0.16911338,0.026799992,0.15717,5.0,0.0025723435
PA_SS,LEADOFF_PA,0.16911,0.109267935,0.05246,0.16664,5.0,0.24462637
G_1B,LEADOFF_PA,0.16906,0.14975306,0.04846,0.16537,5.0,0.13894944
PA_RF,Batted Balls,0.16905,0.123961985,0.05299,0.16463,5.0,0.21233937
G_RF,Batted Balls,0.16905,0.13192907,0.0369,0.15924,5.0,0.19266789
G_3B,FB,0.16903,0.13813166,0.043799996,0.16405,5.0,0.17577922
R2_BI,LEADOFFR,0.16902,0.15093404,0.06086,0.16131,5.0,-0.13448404
UBBr,SF,0.169,0.1686699,0.13243,0.16025,5.0,0.018168962
IBBR,POS,0.169,0.16653265,0.08663,0.16003,5.0,-0.049672455
SB,OBP,0.169,0.11652927,0.05658,0.16143,5.0,0.22906491
OBI,G_3B,0.16897,0.14199036,0.02894,0.16342,5.0,0.1642548
ROB,G_RF,0.16895,0.119765356,0.043290004,0.1652,5.0,0.22177613
PICKOFF,Record_ID#,0.16891,0.16751188,0.14034,0.15792,5.0,-0.037391454
D_RPMLV,D_BPF,0.16888,0.16876057,0.014679998,0.15939,5.0,0.010928648
R2BI%,SF,0.16888,0.13670197,0.08527,0.16229,5.0,0.17938235
PA_1B,TOB,0.16887,0.08782987,0.03074,0.16548,5.0,0.28467548
SB,G_C,0.16887,0.13900265,0.013389997,0.16342,5.0,-0.17282175
D_EqR,G_3B,0.16886,0.14871955,0.03393,0.16072,5.0,0.14191708
SOr,G_3B,0.16884,0.16883945,0.060440004,0.16289,5.0,7.437277E-4
RUNR,PA_CF,0.16883,0.13549316,0.045760006,0.1614,5.0,0.1825838
PA_LF,SALARY,0.16881,0.1611137,0.024149999,0.16142,5.0,0.0877286
SLG,Record_ID#,0.16881,0.16864419,0.014650002,0.15908,5.0,-0.012876559
OBI,SB,0.1688,0.13625073,0.04596,0.16319,5.0,0.18041416
D_MLVr,G_SS,0.16879,0.1673603,0.034649998,0.1607,5.0,-0.03781121
TBP,PA_CF,0.16878,0.16191591,0.040999994,0.15988,5.0,0.0828498
OUTR,PA_2B,0.16877,0.16075452,0.058909997,0.15871,5.0,-0.08952926
SLG,G_3B,0.16875,0.14798859,0.024300002,0.16025,5.0,0.1440882
UBBr,IBB,0.16875,0.12764564,0.086540006,0.16072,5.0,0.20274208
R,PA_DH,0.16875,0.16215171,0.014870003,0.16381,5.0,0.08122989
PA_LF,RBI,0.16874,0.11496195,0.04936,0.16446,5.0,0.23190096
G_1B,Batted Balls,0.16873,0.12988582,0.062009998,0.16504,5.0,0.19708928
SLG,PA_3B,0.16872,0.14164445,0.024350002,0.1604,5.0,0.1645465
G_2B,SIT_DP,0.16871,0.15936476,0.04033,0.16358,5.0,0.096670784
IBBR,G_SS,0.16869,0.15441024,0.06894,0.15987,5.0,-0.11949792
DP%,G_CF,0.16866,0.14273773,0.07716,0.16142,5.0,-0.16100395
D_PMLV,PA_C,0.16865,0.16661143,0.032250002,0.16045,5.0,0.045150504
D_PMLV,G_C,0.16865,0.16809472,0.056029998,0.16045,5.0,0.023564342
PA_SS,G,0.16864,0.14255036,0.0645,0.16645,5.0,0.16152288
